Date Time	Amb Temp TC1 B3	TC2 B3	TC3 B3	TC4 B3	VSetpoint B3	VSense 1 B3	VSense 2 B3	Board on/off B3	TP1: System 82 B3	TP2: System 83 B3	TP3: System 84 B3	TP4: System 85 B3	TP5: System 86 B3	TP6: System 87 B3	TP7: System 88 B3	TP8: System 89 B3	TP9: System 90 B3	TP10: System 91 B3	TP11: System 92 B3	TP12: System 93 B3	Amb Temp TC1 B4	TC2 B4	TC3 B4	TC4 B4	VSetpoint B4	VSense 1 B4	VSense 2 B4	Board on/off B4	TP1: System 82 B4	TP2: System 83 B4	TP3: System 84 B4	TP4: System 85 B4	TP5: System 86 B4	TP6: System 87 B4	TP7: System 88 B4	TP8: System 89 B4	TP9: System 90 B4	TP10: System 91 B4	TP11: System 92 B4	TP12: System 93 B4	Amb Temp TC1 B5	TC2 B5	TC3 B5	TC4 B5	VSetpoint B5	VSense 1 B5	VSense 2 B5	Board on/off B5	TP1: System 82 B5	TP2: System 83 B5	TP3: System 84 B5	TP4: System 85 B5	TP5: System 86 B5	TP6: System 87 B5	TP7: System 88 B5	TP8: System 89 B5	TP9: System 90 B5	TP10: System 91 B5	TP11: System 92 B5	TP12: System 93 B5	Amb Temp TC1 B6	TC2 B6	TC3 B6	TC4 B6	VSetpoint B6	VSense 1 B6	VSense 2 B6	Board on/off B6	TP1: System 82 B6	TP2: System 83 B6	TP3: System 84 B6	TP4: System 85 B6	TP5: System 86 B6	TP6: System 87 B6	TP7: System 88 B6	TP8: System 89 B6	TP9: System 90 B6	TP10: System 91 B6	TP11: System 92 B6	TP12: System 93 B6
2017-02-06 17:32:22	23.133	23.703	22.836	23.187	9.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.133	23.703	22.836	23.187	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.133	23.703	22.836	23.187	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.133	23.703	22.836	23.187	9.0	0.136	-0.192	0.0	-0.00071	0.00071	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.00071
2017-02-06 17:32:23	23.158	23.722	22.845	23.175	9.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.158	23.722	22.845	23.175	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.158	23.722	22.845	23.175	9.0	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.158	23.722	22.845	23.175	9.0	0.183	-0.242	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	-0.00071	0.00071	0.0	0.0	0.00071
2017-02-06 17:32:24	23.171	23.709	22.833	23.178	9.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.171	23.709	22.833	23.178	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.171	23.709	22.833	23.178	9.0	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.171	23.709	22.833	23.178	9.0	0.145	-0.214	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.00071	-0.00071	-0.00071	0.0	0.0
2017-02-06 17:32:25	23.14	23.697	22.857	23.196	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.14	23.697	22.857	23.196	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.14	23.697	22.857	23.196	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.14	23.697	22.857	23.196	9.0	0.149	-0.201	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.00071	0.00071	0.0	0.0	0.0
2017-02-06 17:32:26	23.155	23.694	22.851	23.165	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.155	23.694	22.851	23.165	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.155	23.694	22.851	23.165	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.155	23.694	22.851	23.165	9.0	0.23199999999999998	-0.263	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00071	0.0	0.00071	0.00071
2017-02-06 17:32:27	23.155	23.709	22.836	23.178	9.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.155	23.709	22.836	23.178	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.155	23.709	22.836	23.178	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.155	23.709	22.836	23.178	9.0	0.17600000000000002	-0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.00071	-0.00071
2017-02-06 17:32:28	23.174	23.709	22.845	23.162	9.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.709	22.845	23.162	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.709	22.845	23.162	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.709	22.845	23.162	9.0	0.188	-0.23600000000000002	0.0	0.00071	-0.00071	0.0	0.00071	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0
2017-02-06 17:32:29	23.18	23.697	22.839	23.171	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.18	23.697	22.839	23.171	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.18	23.697	22.839	23.171	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.18	23.697	22.839	23.171	9.0	0.182	-0.226	0.0	0.0	0.00142	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0
2017-02-06 17:32:30	23.199	23.706	22.857	23.19	9.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.706	22.857	23.19	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.706	22.857	23.19	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.706	22.857	23.19	9.0	0.19	-0.23399999999999999	0.0	0.0	0.0	0.00071	-0.00071	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0
2017-02-06 17:32:31	23.174	23.694	22.836	23.159	9.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.694	22.836	23.159	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.694	22.836	23.159	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.694	22.836	23.159	9.0	0.2	-0.251	0.0	-0.00071	0.00071	0.0	0.0	0.00071	0.0	0.0	-0.00071	0.00071	0.0	0.0	0.0
2017-02-06 17:32:32	23.197	23.716	22.845	23.187	9.0	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.197	23.716	22.845	23.187	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.197	23.716	22.845	23.187	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.197	23.716	22.845	23.187	9.0	0.226	-0.258	0.0	0.0	0.0	0.00071	0.00071	0.00071	0.0	0.0	0.0	0.0	0.0	0.00071	0.0
2017-02-06 17:32:33	23.184	23.704	22.839	23.153	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.184	23.704	22.839	23.153	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.184	23.704	22.839	23.153	9.0	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.184	23.704	22.839	23.153	9.0	0.231	-0.258	0.0	0.00071	-0.00071	0.00071	0.00071	0.00071	0.0	0.0	0.0	0.0	0.0	0.0	0.00071
2017-02-06 17:32:34	23.181	23.692	22.833	23.162	9.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.181	23.692	22.833	23.162	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.181	23.692	22.833	23.162	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.181	23.692	22.833	23.162	9.0	0.231	-0.261	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-02-06 17:32:35	23.2	23.713	22.848	23.168	9.0	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2	23.713	22.848	23.168	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2	23.713	22.848	23.168	9.0	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2	23.713	22.848	23.168	9.0	0.23199999999999998	-0.258	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0
2017-02-06 17:32:36	23.169	23.686	22.829	23.147	9.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.169	23.686	22.829	23.147	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.169	23.686	22.829	23.147	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.169	23.686	22.829	23.147	9.0	0.24100000000000002	-0.257	0.0	0.0	0.0	0.00071	0.0	-0.00071	0.0	-0.00071	0.00071	0.0	-0.00071	-0.00071	0.00071
2017-02-06 17:32:37	23.187	23.71	22.854	23.184	9.0	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.187	23.71	22.854	23.184	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.187	23.71	22.854	23.184	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.187	23.71	22.854	23.184	9.0	0.177	-0.228	0.0	-0.00071	0.0	0.0	0.00071	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0
2017-02-06 17:32:38	23.166	23.698	22.854	23.156	9.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.166	23.698	22.854	23.156	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.166	23.698	22.854	23.156	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.166	23.698	22.854	23.156	9.0	0.23399999999999999	-0.264	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.00071	-0.00071	0.0	0.0	0.00071	0.00071
2017-02-06 17:32:39	23.184	23.688	22.845	23.159	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.184	23.688	22.845	23.159	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.184	23.688	22.845	23.159	9.0	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.184	23.688	22.845	23.159	9.0	0.251	-0.258	0.0	0.0	0.0	0.0	0.00071	0.0	0.00071	0.00071	0.0	0.0	0.0	0.0	0.00071
2017-02-06 17:32:40	23.161	23.694	22.845	23.162	9.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.161	23.694	22.845	23.162	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.161	23.694	22.845	23.162	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.161	23.694	22.845	23.162	9.0	0.253	-0.247	0.0	0.00071	0.00071	0.0	0.0	0.00071	0.00071	0.00071	0.0	0.0	0.0	0.00071	0.0
2017-02-06 17:32:41	23.174	23.682	22.829	23.156	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.682	22.829	23.156	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.682	22.829	23.156	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.682	22.829	23.156	9.0	0.231	-0.261	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0
2017-02-06 17:32:42	23.199	23.703	22.873	23.153	9.0	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.703	22.873	23.153	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.703	22.873	23.153	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.703	22.873	23.153	9.0	0.244	-0.23	0.0	0.00071	0.00071	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.00071	0.0
2017-02-06 17:32:43	23.183	23.691	22.848	23.128	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.183	23.691	22.848	23.128	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.183	23.691	22.848	23.128	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.183	23.691	22.848	23.128	9.0	0.221	-0.18	0.0	0.0	0.0	0.0	-0.00071	0.00071	-0.00071	0.0	0.0	0.0	0.0	0.00071	0.0
2017-02-06 17:32:44	23.174	23.694	22.851	23.147	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.694	22.851	23.147	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.694	22.851	23.147	9.0	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.174	23.694	22.851	23.147	9.0	0.21	-0.21600000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-02-06 17:32:45	23.199	23.697	22.845	23.168	9.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.697	22.845	23.168	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.697	22.845	23.168	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.697	22.845	23.168	9.0	0.19	-0.20199999999999999	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.00071	0.0
2017-02-06 17:32:46	23.189	23.703	22.854	23.156	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.189	23.703	22.854	23.156	9.0	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.189	23.703	22.854	23.156	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.189	23.703	22.854	23.156	9.0	0.166	-0.114	0.0	0.00071	0.0	0.0	0.0	0.00071	0.00071	0.0	0.00071	0.0	-0.00071	0.0	0.0
2017-02-06 17:32:47	23.199	23.718	22.854	23.165	9.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.718	22.854	23.165	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.718	22.854	23.165	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.199	23.718	22.854	23.165	9.0	0.168	-0.13	0.0	0.00071	0.0	-0.00071	0.0	0.0	0.00071	0.0	0.0	-0.00071	0.00071	-0.00071	0.0
2017-02-06 17:32:48	23.224	23.69	22.857	23.147	9.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.224	23.69	22.857	23.147	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.224	23.69	22.857	23.147	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.224	23.69	22.857	23.147	9.0	0.092	-0.098	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-02-06 17:32:49	23.202	23.721	22.848	23.171	9.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.202	23.721	22.848	23.171	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.202	23.721	22.848	23.171	9.0	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.202	23.721	22.848	23.171	9.0	0.048	0.011000000000000001	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.00071	0.00071	0.0	-0.00071	0.0	0.0
2017-02-06 17:32:50	23.195	23.712	22.86	23.153	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.195	23.712	22.86	23.153	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.195	23.712	22.86	23.153	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.195	23.712	22.86	23.153	9.0	0.084	-0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.00071	0.0	0.0	0.0
2017-02-06 17:32:51	23.211	23.706	22.854	23.141	9.0	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.211	23.706	22.854	23.141	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.211	23.706	22.854	23.141	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.211	23.706	22.854	23.141	9.0	-0.037000000000000005	0.083	0.0	0.0	0.0	0.00071	0.00071	0.0	-0.00071	0.00071	0.00071	0.0	0.0	0.0	0.0
2017-02-06 17:32:52	23.212	23.697	22.86	23.165	9.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.212	23.697	22.86	23.165	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.212	23.697	22.86	23.165	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.212	23.697	22.86	23.165	9.0	-0.075	0.08199999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.00071
2017-02-06 17:32:53	23.215	23.713	22.857	23.141	9.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.215	23.713	22.857	23.141	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.215	23.713	22.857	23.141	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.215	23.713	22.857	23.141	9.0	-0.109	0.175	0.0	0.0	0.00071	0.0	0.0	-0.00071	0.00071	0.0	0.0	0.0	0.0	0.00071	-0.00071
2017-02-06 17:32:54	23.228	23.707	22.888	23.156	9.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.228	23.707	22.888	23.156	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.228	23.707	22.888	23.156	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.228	23.707	22.888	23.156	9.0	-0.146	0.149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	-0.00071
2017-02-06 17:32:55	23.218	23.697	22.848	23.147	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.218	23.697	22.848	23.147	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.218	23.697	22.848	23.147	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.218	23.697	22.848	23.147	9.0	0.011000000000000001	0.037000000000000005	0.0	0.0	0.0	0.0	0.00071	0.0	0.00071	0.0	0.0	0.00071	0.0	0.0	0.0
2017-02-06 17:32:56	23.246	23.697	22.879	23.184	9.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.246	23.697	22.879	23.184	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.246	23.697	22.879	23.184	9.0	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.246	23.697	22.879	23.184	9.0	-0.048	0.08900000000000001	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.00071	0.00071	0.0	0.0	0.0	0.0
2017-02-06 17:32:57	23.236	23.727	22.87	23.165	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.236	23.727	22.87	23.165	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.236	23.727	22.87	23.165	9.0	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.236	23.727	22.87	23.165	9.0	-0.06	0.057999999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0
2017-02-06 17:32:58	23.236	23.7	22.866	23.156	9.0	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.236	23.7	22.866	23.156	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.236	23.7	22.866	23.156	9.0	0.005	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.236	23.7	22.866	23.156	9.0	-0.133	0.163	0.0	0.0	0.0	0.0	0.0	0.0	-0.00071	0.0	0.0	0.00071	0.0	0.0	0.0
2017-02-06 17:32:59	23.236	23.712	22.866	23.159	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.236	23.712	22.866	23.159	9.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.236	23.712	22.866	23.159	9.0	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.236	23.712	22.866	23.159	9.0	-0.18	0.187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0
