Date Time	Amb Temp TC1 B4	Board on/off B4	TP1: Sys 17 / 088 B4	TP1: Sys 23 /006 B4	TP1: Sys 29 / 078 B4	TP1: Sys 35 / 005 B4	TP1: Sys 41 B4	TP1: Sys 41 / 076 B4	TP1: Sys 43 B4	TP1: Sys 45 B4	TP2: Sys 18 / 083 B4	TP2: Sys 24  /084 B4	TP2: Sys 30 / 074 B4	TP2: Sys 36 / 014 B4	TP3: Sys 19 / 090 B4	TP3: Sys 25  /073 B4	TP3: Sys 31 / 085 B4	TP3: Sys 37 / 077 B4	TP4: Sys 20 / 063 B4	TP4: Sys 26  /075 B4	TP4: Sys 32 / 096 B4	TP4: Sys 38 / 086 B4	TP5: Sys 21 / 004 B4	TP5: Sys 27  /064 B4	TP5: Sys 33 / 089 B4	TP5: Sys 39 / 095 B4	TP5: Sys 42 / 102 B4	TP6: Sys 22 / 003 B4	TP6: Sys 28  /093 B4	TP6: Sys 34 / 097 B4	TP6: Sys 40 / 098 B4	TP6: Sys 42 B4	TP6: Sys 44 B4	TP6: Sys 46 B4	TP6: Sys 52 B4	VSense 1 B4	VSense 2 B4	VSetpoint B4
2017-02-13 12:12:32	22.419	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:12:33	22.42	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:12:34	22.384	0.0							0.0																								0.0			0.004	0.006	8.0
2017-02-13 12:12:35	22.396	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:12:36	22.413	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:12:37	22.422	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:12:38	22.428	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:12:39	22.425	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:12:40	22.456	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:12:41	22.446	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:12:42	22.486	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:12:43	22.535	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:12:44	22.505	0.0							0.0																								0.0			0.005	0.006	8.0
2017-02-13 12:12:45	22.532	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:12:46	22.549	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:12:47	22.565	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:12:48	22.565	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:12:49	22.573	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:12:50	22.606	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:12:51	22.567	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:12:52	22.6	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:12:53	22.6	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:12:54	22.596	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:12:55	22.587	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:12:56	22.61	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:12:57	22.6	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:12:58	22.59	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:12:59	22.6	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:13:00	22.583	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:01	22.58	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:02	22.573	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:13:03	22.616	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:04	22.606	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:05	22.59	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:13:06	22.6	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:07	22.613	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:08	22.61	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:13:09	22.62	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:10	22.608	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:11	22.608	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:12	22.614	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:13:13	22.645	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:14	22.605	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:15	22.618	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:16	22.627	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:17	22.64	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:13:18	22.63	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:13:19	22.672	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:20	22.688	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:21	22.688	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:22	22.693	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:23	22.683	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:24	22.683	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:25	22.676	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:26	22.696	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:13:32	22.686	0.0							0.0																								0.0			-0.006	-0.009000000000000001	8.0
2017-02-13 12:13:33	22.693	0.0							0.0																								0.0			-0.006	-0.01	8.0
2017-02-13 12:13:34	22.68	0.0							0.0																								0.0			-0.005	-0.01	8.0
2017-02-13 12:13:35	22.683	0.0							0.0																								0.0			-0.005	-0.01	8.0
2017-02-13 12:13:41	22.673	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:13:42	22.64	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:43	22.62	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:13:44	22.62	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:45	22.608	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:46	22.605	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:13:47	22.569	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:48	22.582	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:13:49	22.585	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:50	22.529	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:13:51	22.541	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:13:52	22.534	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:53	22.495	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:54	22.547	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:55	22.53	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:56	22.543	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:13:57	22.552	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:58	22.555	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:13:59	22.552	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:00	22.578	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:14:01	22.572	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:14:02	22.578	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:03	22.578	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:04	22.585	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:05	22.585	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:06	22.588	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:14:07	22.624	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:08	22.634	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:09	22.624	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:10	22.641	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:11	22.608	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:12	22.644	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:14:13	22.601	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:14	22.621	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:15	22.648	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:16	22.598	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:17	22.598	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:18	22.601	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:19	22.595	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:20	22.565	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:21	22.553	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:14:22	22.553	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:23	22.527	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:24	22.571	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:25	22.532	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:14:26	22.571	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:14:27	22.553	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:28	22.55	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:29	22.56	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:30	22.599	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:14:31	22.615	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:32	22.579	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:33	22.569	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:34	22.599	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:35	22.596	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:41	22.645	0.0							0.0																								0.0			-0.01	-0.018000000000000002	8.0
2017-02-13 12:14:42	22.645	0.0							0.0																								0.0			-0.01	-0.018000000000000002	8.0
2017-02-13 12:14:43	22.655	0.0							0.0																								0.0			-0.011000000000000001	-0.019	8.0
2017-02-13 12:14:44	22.678	0.0							0.0																								0.0			-0.011000000000000001	-0.018000000000000002	8.0
2017-02-13 12:14:50	22.681	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:51	22.662	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:52	22.691	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:53	22.721	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:54	22.655	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:14:55	22.669	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:14:56	22.666	0.0							0.0																								0.0			0.006	0.004	8.0
2017-02-13 12:14:57	22.623	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:14:58	22.681	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:14:59	22.654	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:00	22.648	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:15:01	22.63	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:02	22.62	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:15:03	22.581	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:04	22.61	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:05	22.567	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:06	22.557	0.0							0.0																								0.0			0.004	0.006	8.0
2017-02-13 12:15:07	22.557	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:08	22.541	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:09	22.551	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:10	22.557	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:11	22.554	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:12	22.564	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:13	22.531	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:14	22.541	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:15:15	22.577	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:16	22.557	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:17	22.564	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:18	22.587	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:19	22.583	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:20	22.607	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:21	22.564	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:22	22.607	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:15:23	22.597	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:24	22.597	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:25	22.605	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:26	22.635	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:27	22.602	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:28	22.596	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:29	22.606	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:30	22.589	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:31	22.618	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:32	22.621	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:33	22.615	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:34	22.634	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:35	22.634	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:36	22.621	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:37	22.607	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:38	22.621	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:39	22.634	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:40	22.627	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:41	22.611	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:42	22.598	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:43	22.621	0.0							0.0																								0.0			0.003	0.004	8.0
2017-02-13 12:15:44	22.607	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:15:50	22.591	0.0							0.0																								0.0			-0.011000000000000001	0.005	8.0
2017-02-13 12:15:51	22.607	0.0							0.0																								0.0			-0.012	0.004	8.0
2017-02-13 12:15:52	22.607	0.0							0.0																								0.0			-0.012	0.005	8.0
2017-02-13 12:15:53	22.611	0.0							0.0																								0.0			-0.012	0.005	8.0
2017-02-13 12:15:59	22.689	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:00	22.7	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:01	22.696	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:16:02	22.693	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:03	22.735	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:16:04	22.725	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:05	22.741	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:16:06	22.746	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:07	22.772	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:16:08	22.713	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:09	22.737	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:10	22.74	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:11	22.71	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:16:12	22.714	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:16:13	22.697	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:14	22.681	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:16:15	22.701	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:16	22.691	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:17	22.671	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:18	22.664	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:19	22.615	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:20	22.618	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:16:21	22.602	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:22	22.599	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:23	22.585	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:24	22.562	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:25	22.559	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:26	22.556	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:27	22.569	0.0							0.0																								0.0			0.006	0.005	8.0
2017-02-13 12:16:28	22.549	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:29	22.556	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:30	22.591	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:31	22.597	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:32	22.604	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:33	22.623	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:34	22.646	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:16:35	22.643	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:36	22.668	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:37	22.688	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:38	22.721	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:39	22.713	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:40	22.723	0.0							0.0																								0.0			0.005	0.006	8.0
2017-02-13 12:16:41	22.737	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:42	22.688	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:16:43	22.725	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:44	22.718	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:45	22.688	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:46	22.718	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:47	22.682	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:48	22.665	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:16:49	22.646	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:16:50	22.629	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:51	22.593	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:52	22.619	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:16:53	22.57	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:16:59	22.491	0.0							0.0																								0.0			-0.021	0.005	8.0
2017-02-13 12:17:00	22.501	0.0							0.0																								0.0			-0.021	0.005	8.0
2017-02-13 12:17:01	22.5	0.0							0.0																								0.0			-0.022000000000000002	0.005	8.0
2017-02-13 12:17:02	22.526	0.0							0.0																								0.0			-0.022000000000000002	0.005	8.0
2017-02-13 12:17:08	22.573	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:09	22.587	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:17:10	22.619	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:17:11	22.603	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:17:12	22.609	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:17:13	22.591	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:17:14	22.591	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:17:15	22.604	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:17:16	22.591	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:17	22.597	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:18	22.6	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:17:19	22.6	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:17:20	22.65	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:17:21	22.617	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:17:22	22.64	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:23	22.666	0.0							0.0																								0.0			0.004	0.006	8.0
2017-02-13 12:17:24	22.666	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:17:25	22.679	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:26	22.683	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:17:27	22.686	0.0							0.0																								0.0			0.006	0.005	8.0
2017-02-13 12:17:28	22.686	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:17:29	22.66	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:17:30	22.656	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:17:31	22.672	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:32	22.655	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:17:33	22.658	0.0							0.0																								0.0			0.004	0.006	8.0
2017-02-13 12:17:34	22.69	0.0							0.0																								0.0			0.005	0.006	8.0
2017-02-13 12:17:35	22.683	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:17:36	22.67	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:37	22.7	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:17:38	22.673	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:17:39	22.677	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:40	22.689	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:41	22.702	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:42	22.692	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:17:43	22.687	0.0							0.0																								0.0			0.006	0.004	8.0
2017-02-13 12:17:44	22.671	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:45	22.697	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:17:46	22.704	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:17:47	22.694	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:48	22.671	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:49	22.703	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:17:50	22.68	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:51	22.694	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:17:52	22.713	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:53	22.694	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:17:54	22.7	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:17:55	22.697	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:17:56	22.72	0.0							0.0																								0.0			0.005	0.004	8.0
2017-02-13 12:17:57	22.687	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:17:58	22.677	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:17:59	22.68	0.0							0.0																								0.0			0.004	0.005	8.0
2017-02-13 12:18:00	22.694	0.0							0.0																								0.0			0.004	0.004	8.0
2017-02-13 12:18:01	22.686	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:18:02	22.692	0.0							0.0																								0.0			0.005	0.005	8.0
2017-02-13 12:18:08	22.643	0.0							0.0																								0.0			-0.036000000000000004	-0.003	8.0
2017-02-13 12:18:09	22.639	0.0							0.0																								0.0			-0.037000000000000005	-0.004	8.0
2017-02-13 12:18:10	22.616	0.0							0.0																								0.0			-0.035	-0.003	8.0
2017-02-13 12:18:11	22.616	0.0							0.0																								0.0			-0.036000000000000004	-0.004	8.0
2017-02-13 12:18:17	22.573	0.0							0.0																								0.0			0.005	0.006	8.0
2017-02-13 12:18:23	22.576	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:24	22.593	0.0							0.0																								0.0			0.018000000000000002	0.017	13.5
2017-02-13 12:18:25	22.569	0.0							0.0																								0.0			0.017	0.018000000000000002	13.5
2017-02-13 12:18:26	22.579	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:27	22.569	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:28	22.56	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:29	22.576	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:30	22.573	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:31	22.593	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:32	22.586	0.0							0.0																								0.0			0.018000000000000002	0.017	13.5
2017-02-13 12:18:33	22.569	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:34	22.607	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:35	22.624	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:36	22.617	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:37	22.67	0.0							0.0																								0.0			0.017	0.018000000000000002	13.5
2017-02-13 12:18:38	22.69	0.0							0.0																								0.0			0.017	0.018000000000000002	13.5
2017-02-13 12:18:39	22.667	0.0							0.0																								0.0			0.017	0.018000000000000002	13.5
2017-02-13 12:18:40	22.723	0.0							0.0																								0.0			0.017	0.017	13.5
2017-02-13 12:18:41	22.717	0.0							0.0																								0.0			0.017	0.018000000000000002	13.5
2017-02-13 12:18:42	22.73	0.0							0.0																								0.0			0.017	0.017	13.5
